Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestSuite_CustomerService_004,Chrome 121.0.0.0,,,05-02-2024 15:30:25,05-02-2024 15:31:01,35.402s,FAILED
,,,,,,,
Test Cases/TC_Amazon_Validation/All Test Cases Validation/TC_Amazon_ValidateForCustomerService_004,Chrome 121.0.0.0,,,05-02-2024 15:30:26,05-02-2024 15:31:01,35.178s,FAILED
"openBrowser("""")",Chrome 121.0.0.0,,,05-02-2024 15:30:26,05-02-2024 15:30:28,2.068s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 121.0.0.0,,,05-02-2024 15:30:28,05-02-2024 15:30:30,1.557s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/span_Account  Lists""))",Chrome 121.0.0.0,,,05-02-2024 15:30:30,05-02-2024 15:31:01,31.268s,FAILED
